timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1617204357197,173,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-59,text,false,,2326,0,74,87,http://localhost:8080/todolist,0,0,173
1617204357051,320,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-30,text,false,,2326,0,72,85,http://localhost:8080/todolist,0,0,320
1617204357036,335,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,STRESS 4-199,text,false,,2326,0,6,85,http://localhost:8080/todolist,0,0,335
1617204357207,164,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-80,text,false,,2326,0,71,84,http://localhost:8080/todolist,0,0,164
1617204357021,351,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-33,text,false,,2326,0,71,84,http://localhost:8080/todolist,0,0,351
1617204357073,299,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-28,text,false,,2326,0,69,82,http://localhost:8080/todolist,0,0,299
1617204357031,341,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-32,text,false,,2326,0,68,81,http://localhost:8080/todolist,0,0,341
1617204357211,162,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-14,text,false,,2326,0,68,81,http://localhost:8080/todolist,0,0,161
1617204357213,160,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,LOAD 2-95,text,false,,2326,0,6,80,http://localhost:8080/todolist,0,0,160
1617204357027,346,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-68,text,false,,2326,0,67,80,http://localhost:8080/todolist,0,0,346
1617204357007,366,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-67,text,false,,2326,0,66,79,http://localhost:8080/todolist,0,0,366
1617204357221,152,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-13,text,false,,2326,0,66,79,http://localhost:8080/todolist,0,0,152
1617204357229,144,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,SPIKE 3-58,text,false,,2326,0,66,79,http://localhost:8080/todolist,0,0,144
